"GRB","Redshift_crosscheck","log10T90","log10Fa","log10Ta","Alpha","Beta","Gamma","log10Fluence","PhotonIndex","log10NH","log10PeakFlux","T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","is_optical"
"090423A",8.26,0.989894564,-11.2798407,3.91521772,1.43267533,0.77,1.8158,-6.229147988,0.8,22.7516324,0.230448921,1.061728761,0.08569564,0.077643595,0.064053366,0.005,0.029443694,0.5,0.051093469,0
"090424A",0.544,1.681241237,-9.050609993,2.99599056,1.1284106,0.924,1.96315,-4.677780705,1.19,21.63012977,1.851258349,2.27250697,0.011257098,0.013394814,0.005546887,0,0,0.15,0.012233647,0
"090426A",2.609,0.079181246,-10.66550001,2.64657,1.00429,0.64,2.03664,-6.744727495,1.93,21.31103934,0.380211242,0.257899207,0.08725,0.104665,0.042666,0.0165,0.072382414,0.22,0.05428681,0
"090516A",4.109,2.322219295,-11.27490548,4.33113504,1.76098314,0.502,2.09,-5.045757491,1.84,21.19589965,0.204119983,64,0.03779605,0.029715315,0.053351589,0.479087085,0.028952965,0.11,0.05428681,0
"090519A",3.85,1.806179974,-11.76000021,3.44619,1.42452,0.63,1.46604,-5.920818754,1.02,22.13069392,-0.22184875,8.24011649,0.21145,0.24029,0.3065,0.03,0.036191207,0.2,0.144764827,0
"090529A",2.625,1.837651558,-12.1873998,4.472757799,0.8815438,0.64,2.22623,-6.167491087,2,13.51385525,-0.397940009,10.5274432,0.11547934,0.21900534,0.113675222,0.125,0.10857362,0.3,0.108573621,0
"090530A",1.266,1.681241237,-11.16052195,3.6839464,0.88610581,1.09,2.03975,-5.958607315,1.61,20.90942658,0.397940009,35.77708764,0.089175625,0.115365029,0.038514202,0.035,0.039481317,0.17,0.052115338,0
"090618A",0.54,2.05388479,-9.640164518,3.67275453,1.30942861,0.8945,1.82831,-3.978810701,1.42,21.39200012,1.589949601,0.593538562,0.009695255,0.014245613,0.010591616,0.002482662,0.004136138,0.08,0.008931506,0
"090726A",2.71,1.773054693,-10.5914459251334,3.56533160944221,1.26283515561348,0.953317422847414,2.4288,-6.065501549,2.25,22.02689264,-0.15490196,NA,0.787032003881453,0.608746961750064,0.286636068520873,0.206737486990445,0.050499358,0.19,0.124084138,1
"090809A",2.737,0.73239376,-11.8559,4.56066,1.6367,0.96,1.94644,-6.468521083,1.34,21.91952315,0.041392685,1.216253263,0.338,0.237865,0.319405,0.01,0.063866836,0.24,0.078962633,0
"090812A",2.452,1.824125834,-10.16730017,3.52924,1.37252,0.53,1.88559,-5.236572006,1.24,21.77771022,0.556302501,14.65837332,0.10615,0.13258,0.08412,0.015,0.014975672,0.05,0.024127471,0
"090927A",1.37,0.342422681,-11.6716204,4.20121889,1.13087741,0.92,2.06549,-6.698970004,1.8,21.01785522,0.301029996,0.400898978,0.076268475,0.093241949,0.074843971,0.01,0.065144172,0.2,0.043429448,0
"091018A",0.971,0.639486489,-9.627087997,2.89655535,1.18074867,0.91,1.98015,-5.853871964,1.77,21.19187281,1.012837225,0.601065704,0.024288603,0.034497878,0.016335114,0.002061639,0.031021034,0.24,0.016865805,0
"091020A",1.71,1.590061231,-9.71219827,2.95265011,1.17417264,0.895,2.08587,-5.431798276,1.53,21.70587483,0.62324929,4.875038864,0.034480687,0.045271255,0.018244861,0.002182887,0.011737689,0.07,0.031021034,0
"091024A",1.09,1.995196292,-10.1641599753581,3.79420173278937,1.52125637829585,0.894638177333763,1.49013,-5.214670165,1.2,22.23512426,0.301029996,NA,0.79423341347492,0.600003972747112,0.276206069672875,0.200922151738284,0.021358745,0.08,0.065144172,1
"091029A",2.752,1.593286067,-11.34678749,4.30368998,1.12123368,1.064,2.11535,-5.619788758,1.46,21.45058625,0.255272505,4.829610314,0.02563352,0.034224003,0.026782025,0.002,0.018095603,0.27,0.024127471,0
"091109A",3.076,1.681241237,-11.14630179,3.37933883,1.06152816,0.89,1.96352,-5.795880017,1.31,21.89596701,0.113943352,16.70810678,0.05941034,0.074268877,0.033719571,0.03,0.05428681,0.25,0.133629071,0
"091127A",0.49,0.84260924,-9.844663963,3.98466812,1.39581701,0.758,1.80187,-5.045757491,2.05,20.87872913,1.667452953,0.150359555,0.018562516,0.021935207,0.013587309,0.00244132,0.014476483,0.07,0.025217099,0
"091208B",1.063,1.173186268,-10.18045606,3.31388094,1.1606541,0.86,2.03333,-5.48148606,1.74,21.91211094,1.181843588,2.897723268,0.036806415,0.052928177,0.030502454,0.034663611,0.026320878,0.11,0.028572005,0
"100219A",4.67,1.274157849,-10.8901436479531,3.57904633378434,1.53758127913373,0.95188933509596,1.58721,-6.431798276,1.34,18.42501386,-0.397940009,NA,0.797165293333524,0.60450112787215,0.288778538796813,0.205133110560952,0.070426132,0.25,0.10857362,1
"100316B",1.18,0.579783597,-11.1481304,3.5543767,1.36246063,1.08,2.23535,-6.698970004,2.23,21.41315218,0.113943352,0.445223532,0.10431242,0.207348761,0.13322096,0.02,0.043429448,0.18,0.033407268,0
"100316D",0.06,2.717570654,-10.901989967454,4.66754766224549,1.75922124454362,0.91830617143679,2.49431,-6.522878745,2.29,21.60728985,-1,NA,0.800007833735108,0.64087315370868,0.296680646894324,0.198179514265322,0.115811862,0.41,0,1
"100418A",0.6235,0.84509804,-12.48811664,5.54363,1.81145,0.84,2.26662,-6.468521083,2.16,15.61943666,0,0.963279858,0.10745,0.075475,0.16786,0.01,0.063866836,0.25,0.086858896,0
"100425A",1.755,1.568201724,-11.50168945,3.60199415,0.86819371,1.46,2.17077,-6.327902142,2.42,20.53466438,0.146128036,3.773539953,0.070859065,0.115125536,0.055076895,0.035,0.083162773,0.32,0.062042069,0
"100508A",0.5201,1.716003344,-10.8752462348653,3.79194691908671,1.16103271761972,0.870244593681184,1.9368495003839,-6.15490196,1.23,20.84356974,-0.397940009,NA,0.806182605112223,0.625194489602178,0.31372339436237,0.202192798579209,0.0580980942149184,0.25,0.101108910335356,1
"100513A",4.772,1.924279286,-11.57186521,3.74522911,0.96306136,1.36,2.25722,-5.853871964,1.62,22.05240534,-0.22184875,14.87086076,0.09817689,0.128616618,0.061569437,0.025,0.031021034,0.14,0.072382414,0
"100621A",0.542,1.803457116,-9.804100348,3.64164386,0.94079321,0.27,2.3024,-4.677780705,1.9,22.28454803,1.10720997,1.683600844,0.041282476,0.060455075,0.024177265,0.150679792,0,0.03,0.010178777,0
"100704A",3.6,2.2955671,-10.35163999,3.62503495,1.01294211,1.29,2.11575,-5.22184875,1.73,21.52730245,0.633468456,23.25931459,0.04763446,0.053639373,0.01813996,0.01,0.014476483,0.06,0.020199743,0
"100724A",1.288,0.146128036,-10.67778071,2.86502502,1.11237691,0.83,1.94442,-6.795880017,1.92,21.01720452,0.278753601,0.155794716,0.14742817,0.168928757,0.065002869,0.05,0.05428681,0.21,0.045715209,0
"100728A",1.567,2.297760511,-10.17587417,4.03148606,1.5588143,0.96,1.90402,-4.420216403,1.18,21.52592288,0.707570176,12.6465837,0.0760751,0.053762484,0.034265796,0.005,0,0.02,0.017031156,0
"100814A",1.44,2.241795431,-11.49349497,5.22729477,1.76532941,1.1425,1.89414,-5.045757491,1.47,20.89608288,0.397940009,9.468174905,0.04362636,0.035347138,0.084015169,0.01745135,0.009650988,0.04,0.034743559,0
"100816A",0.804,0.462397998,-11.5559552,3.97801299,1.04455013,1.09,1.91138,-5.698970004,0.73,21.34783526,1.037426498,0.621173086,0.08674922,0.112014005,0.047175154,0.015,0.021714724,0.24,0.015937412,0
"100901A",1.408,2.64246452,-11.34103516,4.91124,1.50754,1.075,1.98285,-5.677780705,1.52,21.53188109,-0.096910013,22.56299024,0.0283,0.02425,0.036255,5e-04,0.062042069,0.21,0.10857362,0
"100906A",1.727,2.058426024,-10.4698003,3.94074768,1.71220056,0.87,2.02817,-4.920818754,1.78,21.96198081,1.004321374,1.591145486,0.048743085,0.039933316,0.059340084,0,0,0.03,0.017199781,0
"101219B",0.55,1.531478917,-11.99567863,4.42003952,0.66918137,0.94,1.85684,-5.677780705,1.56,20.49692965,-0.22184875,5.420624286,0.089446275,0.166829365,0.039390628,0.105,0.082722758,0.16,0.217147241,0
"101225A",0.33,3.036628895,-11.4044516266119,4.29159354961207,1.07443854114094,0.89895750088327,1.81612,-5.721246399,1.82,21.11770968,-0.338610804708651,NA,0.827528800345112,0.621622407554758,0.283023864410072,0.198917606937993,0.091430417,0.32,0.109322034911467,1
"110106B",0.618,-0.0284881041854658,-10.81530857,3.87203946,1.22519883,1.03,2.05121,-5.698970004,1.76,21.29748256,0.322219295,16.62661769,0.045543555,0.058714404,0.049891228,0.005,0.013159123,0.066666667,0.0137175580159434,0
"110205A",2.21,2.409933123,-10.9334918288581,4.09329050362447,1.677361694159,0.902067638105306,1.93577,-4.769551079,1.8,21.37042981,0.556302501,NA,0.803969136819031,0.60692224061538,0.283808950208438,0.197746055056293,0,0.04,0.024127471,1
"110213A",1.46,1.681241237,-9.896196279,3.84089,1.8412,1.1905,1.96436,-5.229147988,1.83,21.56708403,0.204119983,16,0.03588,0.023515,0.02785,0.226362665,0.029443694,0.12,0.162860431,0
"110422A",1.77,1.413299764,-9.681936665,3.50066971,1.42239886,0.778,1.89199,-4.387216143,0.86,22.02088312,1.487138375,0.566646277,0.024137407,0.029472713,0.022779716,0.005,0.010592548,0.1,0.0141464,0
"110503A",1.613,1,-9.08249449,2.54166555,1.14649063,0.687,1.90907,-5,0.88,21.13638759,0.130333768,3.405445073,0.028998071,0.028887961,0.006289914,0.001,0.017371779,0.25,0.019301977,0
"110715A",0.82,1.113943352,-9.075720714,2.61109719,0.95853538,0.755,1.85342,-4.928117993,1.25,22.0746007,1.731588765,4,0.02377653,0.035600881,0.009554076,0.0015,0.007360923,0.12,0.008863153,0
"110731A",2.83,1.588831726,-12.08512818,5.08952072,1.42351927,0.39,1.85145,-5.22184875,1.15,21.95954126,1.041392685,11.66246372,0.097418495,0.090702815,0.110855301,0.13,0.007238241,0.05,0.011844395,0
"110801A",1.858,2.58546073,-10.4235574034406,3.81096754783741,1.5029767819805,0.923439087970032,2.04784,-5.327902142,1.84,21.39050236,0.041392685,NA,0.7935323936223,0.607880535075107,0.274438147126599,0.198983630685066,0.027720924,0.1,0.078962633,1
"110808A",1.348,1.681241237,-12.08440021,4.50711,0.807091,1.4,2.33721,-6.48148606,2.32,14.56450155,-0.397940009,22.627417,0.0837,0.155655,0.0776,0.025,0.105283511,0.43,0.217147241,0
"110818A",3.36,2.012837225,-11.28316228,3.84627415,1.37167718,0.83,1.95985,-5.397940009,1.58,22.06812647,0.204119983,18.0548006,0.05514905,0.059648416,0.067338189,0.01,0.021714724,0.11,0.081430215,0
"111008A",4.9898,1.802500068,-10.66756154,3.98993393,1.21584288,0.829,1.94053,-5.27572413,1.86,22.17059025,0.806179974,2.36485691,0.028511085,0.035676696,0.027351291,0.001,0.024582707,0.09,0.047500959,0
"111107A",2.893,1.424881637,-10.7388588060321,3.51715788458,1.09102217193607,0.921709326216517,2.11569,-6.055517328,1.49,21.56675205,0.079181246,NA,0.79424882159486,0.622604201138288,0.279235077553934,0.200752262521171,0.039481317,0.14,0.072382414,1
"111117A",2.211,0.095336512871744,-11.56224944,3.040958613,1.320391508,0.79,2.19593,-6.853871964,0.65,21.35810434,0.130333768,0.053665607,0.1607292,0.16895411,0.11777667,0.045,0.033812927,0.133333333,0.0798860715132569,0
"111123A",3.1516,2.462397998,-11.60730305,4.42202873,1.46723371,1.25,2.55463,-5.13667714,1.68,21.35034301,-0.045757491,88.09086218,0.07308827,0.070655771,0.105884147,0.005,0.017847718,0.07,0.048254942,0
"111209A",0.677,2.505149978,-9.057000407,4.13326,2.77382,0.2529,1.81212,-4.443697499,1.48,21.14009932,-0.301029996,29.55180898,0.02099,0.010455,0.04435,5e-05,0.012063736,0.03,0.086858896,0
"111228A",0.714,2.005180513,-10.65757732,4.10627835,1.15297662,0.99,2.03824,-5.070581074,2.27,21.41342718,1.093421685,5.415902489,0.030118345,0.037264425,0.023299272,0,0.010218694,0.06,0.017511874,0
"120118B",2.943,1.36660971,-10.95467702,3.68307,1.0241,1.01,2.20884,-5.744727495,2.08,21.451745,0.342422681,19.64696058,0.1172,0.131765,0.077156,0.005,0.024127471,0.11,0.059221975,0
"120119A",3.1,2.404491618,-10.5085926404812,3.59840068107317,1.45922327520398,0.913859080283161,1.61077,-4.769551079,1.38,22.02202812,1.012837225,NA,0.791376575871713,0.611894830892293,0.276122850867138,0.198266567975399,0,0.04,0.012649354,1
"120327A",2.813,1.798650645,-10.15181088,3.48517215,1.44859414,0.63,1.75797,-5.443697499,1.52,22.16619025,0.591064607,7.52171255,0.04362492,0.051679097,0.058002882,0.02,0.012063736,0.06,0.022271512,0
"120404A",2.876,1.587710965,-11.02687215,3.79948,1.90651,0.69,1.89579,-5.795880017,1.85,21.70983536,0.079181246,16,0.11705,0.068285,0.121385,0.005,0.027143405,0.13,0.072382414,0
"120422A",0.283,0.728353782,-12.73992861,5.23266697,0.86153199,1.1,2.32199,-6.638272164,1.19,16.83373789,-0.22184875,2.236067977,0.11830242,0.217818621,0.214451933,0.035,0.075529475,0.24,0.144764827,0
"120711A",1.405,2.06069784,-10.8969410366972,3.94663870160439,1.26811290162594,0.880627543419624,1.96823823014476,-5.59956740196432,1.73945067928945,20.8890204759374,0.15298088503652,NA,0.790577039716506,0.614198772477759,0.291177310735877,0.201922066223031,0.0445850499081247,0.1906576904457,0.0796645497755468,1
"120729A",0.8,1.854306042,-10.29756946,3.52138487,2.26312734,0.645,1.8831,-5.619788758,1.62,21.34792103,0.462397998,36.74353317,0.06906832,0.047294772,0.130088482,0.013331067,0.018095603,0.08,0.029951344,0
"120802A",3.796,1.698970004,-11.17198494,3.53838419,0.54215516,0.91,2.03526,-5.721246399,1.21,22.12127744,0.477121255,31.02460027,0.07803221,0.220557212,0.11816229,0.055,0.068572813,0.47,0.028952965,0
"120804A",1.3,0.287034243338793,-9.76498948,2.56606,1.09546,0.86,2.05668,-6.055517328,1.34,21.60814292,1.033423755,0.083234562,0.16554,0.17802,0.037085,0.015,0.014953549,0.048484848,0.133087038317173,0
"120811C",2.671,1.428134794,-10.14327111,3.15909591,1.01613299,0.65,1.92121,-5.522878745,1.4,21.91722026,0.612783857,3.693579286,0.05294686,0.084200302,0.03800099,0.090734018,0.043429448,0.3,0.021185097,0
"120815A",2.36,0.986771734,-10.6400428222567,3.53999880211616,1.05131115947608,0.905845932328608,1.84293,-6.30980392,2.29,21.77242733,0.342422681,NA,0.780437588948845,0.606111934840363,0.282071169071167,0.198454569473617,0.062042069,0.23,0.059221975,1
"120907A",0.97,1.227886705,-10.37675071,3.2113827,1.05329104,0.78,1.82021,-6.173925197,1.73,21.0438101,0.462397998,1.370430613,0.04130341,0.062296694,0.028647271,0.005,0.071302079,0.25,0.059902687,0
"120922A",3.1,2.238046103,-10.59516628,3.59799,1.06622,1.17,2.06954,-5.207608311,1.58,21.0163605,0.301029996,30.24009631,0.16365,0.133375,0.03563,0.005,0.049033248,0.36,0.043429448,0
"121024A",2.298,1.838849091,-11.31158018,4.17178823,1.30353551,0.87,2.00683,-5.958607315,1.41,21.94617755,0.113943352,32.06243908,0.063305895,0.065435085,0.06666149,0,0.039481317,0.22,0.066814536,0
"121027A",1.773,1.796574333,-11.92081875,5.40919042,1.50995764,1.16,2.37144,-5.698970004,1.82,22.07736427,0.113943352,4.820058467,0.041584155,0.037953731,0.058939694,0,0.021714724,0.09,0.066814536,0
"121128A",2.2,1.367355921,-9.617982957,3.23392922,1.54546584,0.9455,1.98504,-5.161150909,1.32,22.04029767,1.11058971,1.63061216,0.028690024,0.029795568,0.032445001,0.010337721,0.025176492,0.18,0.013466496,0
"121211A",1.023,2.260071388,-11.2823295,4.20933518,1.15615612,0.95,2.0682,-5.886056648,2.36,21.66138196,0,39.28730733,0.054250775,0.063247159,0.074602829,0.005,0.089197405,0.26,0.130288345,0
"121217A",3.1,2.890979597,-10.590625359868,3.61592144269764,1.10756854313289,0.913870749264119,1.96847804960143,-5.207608311,1.53,21.6003032,0.255272505,NA,0.792124922796507,0.608741292026064,0.274784882169675,0.199465933296373,0.0302144713479088,0.08,0.0649371985063369,1
"130215A",0.6,1.81756537,-11.2079117325064,4.51074372351642,1.735922240661,0.919032714448553,1.95045663425091,-5.26760624,1.59,21.1575730258515,0.397940009,NA,0.814155411515258,0.631007319244516,0.387423308835225,0.197941112218197,0.040212452,0.14,0.121602455,1
"130408A",3.757,1.447158031,-10.32975415,3.58393,1.39277,0.945,2.03183,-5.638272164,1.28,20.06405721,0.69019608,13.06603535,0.077,0.070305,0.0643,0.117120218,0.075529475,0.26,0.088631527,0
"130418A",1.218,2.07200023240372,-9.247183569,2.59006,1.28449,0.198,1.68684,-5.744727495,2.07,21.12149747,-0.22184875,46.08809848,0.06047,0.06867,0.031625,0.003,0.048254942,0.17,0.144764827,0
"130420A",1.297,2.091666958,-10.8728952,3.56731,0.914676,1.17,2.29559,-5.148741651,1.52,20.79265849,0.531478917,11.73673073,0.05505,0.08535,0.0286905,0.005,0.018350471,0.25,0.025546734,0
"130427A",0.34,2.211734423,-10.1837581861673,3.95927797395222,1.34124306142539,0.899798897544626,1.78644,-3.508638306,1.21,20.99021494,2.519827994,NA,0.810848750296994,0.611747975781305,0.27284143817503,0.199820981022009,0.00420285,0.02,0.006035512,1
"130511A",1.3033,0.73479983,-10.51570016,2.65954,1.16497,0.65,2.06879,-6.657577319,1.35,21.01365445,0.113943352,2.212184473,0.0838,0.089385,0.04916,0.01,0.078962633,0.31,0.066814536,0
"130514A",3.6,2.309630167,-10.7212464,3.68772,1.17745,0.65,2.0604,-5.040958608,1.8,21.19799139,0.447158031,12.81269759,0.078,0.078365,0.04188,0.08,0.009544934,0.05,0.046531552,0
"130603B",0.356,-0.744727495,-10.51286162,3.52927,1.50729,0.84,2.20112,-6.200659451,0.82,21.35365854,0.806179974,0.024000049,0.04335,0.045125,0.07082,0.029144184,0.02068069,0.07,0.020357554,0
"130604A",1.06,1.57634135,-8.316052869,2.071571247,1.742079764,0.98,2.08823,-5.853871964,1.51,21.35024026,-0.096910013,4.559271868,0.166441725,0.100184013,0.041653571,0.015,0.031021034,0.12,0.10857362,0
"130606A",5.913,2.441820772,-10.18045606,3.30222,1.37571,0.44,1.86465,-5.537602002,1.52,20.24962877,0.414973348,19.31096766,0.06815,0.07782,0.05186,0.045,0.029951344,0.12,0.033407268,0
"130702A",0.15,1.770852012,-10.5611189764663,4.18662686117008,1.37417766457743,0.874726114926412,1.95922507826468,-5.28621275756824,1.7069931932884,21.1002489320261,0.697313985603386,NA,0.789723136746814,0.619739978945659,0.273906056156006,0.20274358986946,0.0328032555071814,0.171786515728631,0.043879736569635,1
"130831A",0.4791,1.511883361,-9.89279003,3.31959,1.28481,1.01,1.79449,-5.187086643,1.93,19.84752454,1.133538908,1.864331486,0.054815,0.089045,0.06727,0.009011148,0.001336291,0.05,0.019160051,0
"131004A",0.717,0.187520721,-9.847711656,3.06764,2.37965,1.09,2.21436,-6.552841969,1.81,21.41915412,0.531478917,0.326337244,0.339855,0.2446,0.27747,0.01,0.031021034,0.11,0.025546734,0
"131030A",1.295,1.613841822,-9.294136288,2.84594,1.11188,0.693,2.09466,-4.537602002,1.3,20.84178667,1.44870632,4.042662472,0.025175,0.027575,0.00815,0.0075,0,0.03,0.010818724,0
"131105A",1.686,2.050379756,-10.91009489,3.9488,1.19347,0.94,2.24976,-5.148741651,1.45,21.32749584,0.544068044,4.086802216,0.03335,0.047885,0.04544,0.005,0.030584118,0.11,0.074450483,0
"131117A",4.042,1.041392685,-10.838632,2.87134,0.951056,0.86,2.15896,-6.602059991,-0.4,22.01669496,-0.15490196,3.16227766,0.0823,0.12461,0.0362555,0.025,0.069487117,1.41,0.062042069,0
"140206A",2.73,1.971275849,-9.730487056,3.59073,1.22509,0.672,1.88134,-4.795880017,1.04,22.00531353,1.28780173,13.75282388,0.012995,0.021325,0.015545,0.021902336,0.008143022,0.15,0.011193157,0
"140213A",1.2076,1.77815125,-10.12551818,3.829176603,1.108879519,0.83,1.96657,-4.920818754,1.8,20.99187128,1.371067862,2.62312486,0.06303582,0.068643889,0.021746292,0.005,0,0.04,0.014784493,0
"140419A",3.956,1.976349979,-10.00568285,3.68383,1.36898,0.678,1.87322,-4.795880017,1.21,22.04094236,0.69019608,3.817215769,0.023985,0.02442,0.017885,0.001,0,0.04,0.017726305,0
"140423A",3.26,2.127104798,-10.85078089,3.90552,1.18974,0.77,2.06486,-5.026872146,1.33,21.81946365,0.322219295,23.01198296,0.05035,0.05495,0.045115,0.149849463,0.013860462,0.06,0.041361379,0
"140430A",1.6,2.239549721,-11.36251027,4.14388,0.875171,1.03,2.15785,-5.958607315,2,21.67796993,0.397940009,3.69174647,0.0861,0.13071,0.0833725,0.035,0.078962633,0.22,0.034743559,0
"140506A",0.889,2.045714059,-9.903089987,3.30686,0.948932,0.9,1.74751,-5.552841969,1.68,21.81764402,1.037426498,9.556709938,0.05516,0.06882,0.01557,0.047966029,0.046531552,0.16,0.035859177,0
"140509A",2.4,1.17092730333444,-11.09770006,3.58709,1.40649,0.86,1.93407,-5.920818754,1.59,20.90144742,0.204119983,5.171156949,0.08395,0.088715,0.10418,0.22,0.04379136,0.121212121,0.117055576617339,0
"140512A",0.725,2.189770956,-9.504455662,3.53686,1.25134,0.871,1.84304,-4.853871964,1.45,21.32824297,0.832508913,4.787065924,0.01504,0.022285,0.02006,0.002482817,0.00930631,0.04,0.019160051,0
"140518A",4.707,1.781755375,-11.31158018,3.77824,1.64981,0.94,1.93772,-6,0.92,22.46148952,0,2.429189161,0.09045,0.070125,0.18819,0,0.043429448,0.61,0.043429448,0
"140614A",4.233,2.857332496,-10.9589,3.70006,1.35595,0.83,1.77015,-5.886056648,1.5,12.04338193,-1.4317581319867,160.0586725,0.1129,0.098945,0.093145,0.05,0.133629071,0.46,0.163321606984505,0
"140629A",2.275,1.62324929,-9.847711656,2.85608,1.16056,0.815,1.95996,-5.619788758,1.86,21.74269921,0.62324929,11.54148842,0.042785,0.06161,0.03501,0.001678552,0.036191207,0.11,0.041361379,0
"140801A",1.32,0.84509804,-10.8435364146468,3.87718445366434,1.14844235741706,0.895029637024638,2.01128440967262,-6.05905855564194,1.83370502309806,20.8744034307407,0.574153872694756,NA,0.788791067073044,0.602014434246052,0.276976720525835,0.201035203648677,0.0466131295127891,0.249571169609986,0.0548014009952138,1
"140903A",0.351,-0.522878745,-11.30980392,4.29222,1.22723,0.57,1.63218,-6.853871964,1.99,21.07864529,0.397940009,0.034176028,0.06395,0.074155,0.110285,0,0.031021034,0.12,0.034743559,0
"140907A",1.21,1.898725182,-10.6857139523263,3.87721028456465,1.21393049427921,0.92398213102974,2.00735,-5.366531544,1.72,21.4811071,0.397940009,NA,0.7964958884762,0.603107305107888,0.272323313841089,0.199988768491422,0.020199743,0.07,0.034743559,1
"141004A",0.573,0.593286067,-10.61083392,3.30337,1.54959,1.08,1.79496,-6.173925197,1.86,21.49730845,0.785329835,1.073372291,0.0853,0.081935,0.09774,0.005,0.019446022,0.08,0.021358745,0
"141121A",1.47,2.74028372,-12.65757732,5.76634,2.33322,0.82,1.93447,-5.27572413,1.73,21.59590717,-0.045757491,37.82221354,0.1675,0.090095,0.2969,0.01,0.032776942,0.13,0.144764827,0
"141220A",1.3195,0.857935265,-9.872830386,2.77561,1.42066,1.1,1.80565,-5.585026652,0.62,21.48574413,0.949390007,0.473776348,0.042455,0.057375,0.050735,0.07,0.016703634,0.38,0.034157993,0
"141221A",1.45,1.567026366,-10.230793986168,3.37874017482047,1.33522003210347,0.855852532088245,2.22288,-5.677780705,1.74,21.46788768,0.491361694,NA,0.798027630337047,0.615670884259651,0.271787395803345,0.2068170239764,0.02068069,0.08,0.028018999,1
"150120B",3.5,2.01762288488796,-10.79048499,3.39431,1.17705,0.92,2.01678,-6.26760624,2.2,21.52664292,0.079181246,3.388285726,0.0711,0.090535,0.057705,0.005,0.039006078,0.151515152,0.0542106768002651,0
"150314A",1.758,1.169968174,-8.609064893,2.49217,1.19079,0.73,1.84772,-4.657577319,1.08,22.01715025,1.58546073,2.631341157,0.015025,0.015855,0.009925,0,0.005922197,0.03,0.010152339,0
"150323A",0.593,2.174931594,-10.9625877671292,3.69305897585595,1.00734282435901,0.935662491321187,2.0639,-5.214670165,1.85,21.69269626,0.73239376,NA,0.784902131855893,0.612173863813585,0.280097936457785,0.204555994876509,0.014239163,0.07,0.024127471,1
"150403A",2.06,1.611723308,-8.821023053,3.19694,1.24471,0.679,1.70996,-4.769551079,1.23,21.79039707,1.245512668,12.01358912,0.005105,0.006975,0.00458,0,0.00766402,0.04,0.014805494,0
"150821A",0.755,2.23578087,-8.853871964,2.95174,1.82628,0.848,2.21622,-6.102372909,2.1,22.340573,-1.49776679460977,99.0437544,0.021105,0.015485,0.027365,5e-04,0.104450572,0.37,0.188398851647283,0
"150910A",1.3585,2.049992857,-10.0234595108317,3.42960924575521,1.33606210314541,0.882754954271035,1.78547,-5.318758763,1.42,20.842422,0.041392685,NA,0.79706514260548,0.610040107232412,0.273494447595604,0.202174994510635,0.036191207,0.12,0.157925266,1
"151021A",2.33,2.042181595,-9.642065153,3.15765,1.33346,1.27,1.96079,-4.552841969,1.57,22.33647975,0.986771734,3.648780623,0.06282,0.05208,0.02141,0.04,0.015510517,0.04,0.035818102,0
"151027A",0.81,2.11290649,-9.935542011,3.99907,1.74508,0.9235,2.00612,-5.107905397,1.72,21.65076489,0.832508913,5.47526252,0.02221,0.01731,0.02499,0.002440971,0.011135756,0.05,0.038320101,0
"151215A",2.59,1.250420002,-10.72815839,3.06337,1.07478,1.015,2.20942,-6.508638306,1.99,11.58323846,0.204119983,1.003450114,0.093,0.11588,0.071395,0.35435971,0.098066496,0.33,0.05428681,0
"160117B",0.87,0.697062187810827,-11.74958,4.10299,0.973333,0.64,1.83834,-6.4710833,1.73,20.95374423,-0.705929807788426,2.461495511,0.12265,0.162075,0.093958,0.015,0.005627928835757,0.0041822719666068,0.122191721784807,0
"160121A",1.96,1.079181246,-11.17263073,3.8244,0.798663,1.02,2.2054,-6.214670165,1.77,16.38465801,0.079181246,2.383886728,0.0694,0.120385,0.106048,0.03,0.035597908,0.13,0.072382414,0
"160131A",0.972,2.511883361,-10.1336129011474,3.80818114790885,1.35745636156938,0.925084937806149,2.02332,-4.690369833,1.24,21.680967,0.806179974,NA,0.795726721769135,0.609756681412734,0.276993760713762,0.197364230899058,0.010644473,0.05,0.020357554,1
"160203A",3.52,1.305351369,-11.36754271,3.66139836,1.146279559,0.61,1.75592,-5.920818754,1.93,22.0158332,0.113943352,3.236126049,0.08458679,0.087010427,0.0601909,0.25,0.036191207,0.2,0.133629071,0
"160227A",2.38,2.500373714,-10.99567863,4.47751,1.10229,0.679,1.72551,-5.508638306,0.75,21.4198963,-0.22184875,75.36821526,0.03055,0.03885,0.03434,0.001,0.028018999,0.51,0.072382414,0
"160314A",0.726,0.941014244,-10.7516051686252,3.37361036953316,1.02477653170483,0.917311970321491,1.95129,-6.552841969,1.53,11.89812103,-0.045757491,NA,0.786396676097951,0.631490686519996,0.278999494797909,0.198814070912392,0.062042069,0.22,0.096509885,1
"160327A",4.99,1.447158031,-11.22402567,3.76407,1.49693,0.78,1.93554,-5.853871964,1.84,20.72655851,0.255272505,9.225420765,0.0673,0.06033,0.1004,0.02,0.031021034,0.11,0.048254942,0
"160425A",0.555,2.483701382,-10.7114056395816,3.66655177582327,1.14623922063848,0.971073722479406,2.51113,-5.677780705,2.2,22.05510681,0.447158031,NA,0.799582935371628,0.623329394797868,0.293947644726894,0.213632027480805,0.041361379,0.18,0.031021034,1
